onset,offset,label,type,onset_sample,offset_sample,length,path,bird,fold
5953.145256,5953.159256,1,voc,178594357,178594777,420,spec2/voc/Bl122_178594357.jpg,Bl122,0
6018.655533,6018.660533,1,voc,180559665,180559815,150,spec2/voc/Bl122_180559665.jpg,Bl122,0
6122.896706,6122.904706,1,voc,183686901,183687141,240,spec2/voc/Bl122_183686901.jpg,Bl122,0
6064.412705,6064.643705,1,voc,181932381,181939311,6930,spec2/voc/Bl122_181932381.jpg,Bl122,0
10950.060807,10950.195807,1,voc,328501824,328505874,4050,spec2/voc/Bl122_328501824.jpg,Bl122,0
8335.143758,8335.205758,1,voc,250054312,250056172,1860,spec2/voc/Bl122_250054312.jpg,Bl122,0
6220.758295,6220.764295,1,voc,186622748,186622928,180,spec2/voc/Bl122_186622748.jpg,Bl122,0
14797.770551,14797.803551,1,voc,443933116,443934106,990,spec2/voc/Bl122_443933116.jpg,Bl122,0
6004.936256,6004.962256,1,voc,180148087,180148867,780,spec2/voc/Bl122_180148087.jpg,Bl122,0
8022.598748,8022.602748,1,voc,240677962,240678082,120,spec2/voc/Bl122_240677962.jpg,Bl122,0
10898.12156,10898.37756,1,voc,326943646,326951326,7680,spec2/voc/Bl122_326943646.jpg,Bl122,0
10907.209825,10907.244825,1,voc,327216294,327217344,1050,spec2/voc/Bl122_327216294.jpg,Bl122,0
3815.713649,3815.716649,1,voc,114471409,114471499,90,spec2/voc/Bl122_114471409.jpg,Bl122,0
5991.712256,5991.724256,1,voc,179751367,179751727,360,spec2/voc/Bl122_179751367.jpg,Bl122,0
5958.004256,5958.028256,1,voc,178740127,178740847,720,spec2/voc/Bl122_178740127.jpg,Bl122,0
11195.08718,11195.12218,1,voc,335852615,335853665,1050,spec2/voc/Bl122_335852615.jpg,Bl122,0
3855.075415,3855.138415,1,voc,115652262,115654152,1890,spec2/voc/Bl122_115652262.jpg,Bl122,0
7994.536748,7994.580748,1,voc,239836102,239837422,1320,spec2/voc/Bl122_239836102.jpg,Bl122,0
6076.027705,6076.152705,1,voc,182280831,182284581,3750,spec2/voc/Bl122_182280831.jpg,Bl122,0
13659.920334,13659.923334,1,voc,409797610,409797700,90,spec2/voc/Bl122_409797610.jpg,Bl122,0
6076.907705,6076.910705,1,voc,182307231,182307321,90,spec2/voc/Bl122_182307231.jpg,Bl122,0
13162.046891,13162.051891,1,voc,394861406,394861556,150,spec2/voc/Bl122_394861406.jpg,Bl122,0
11175.25418,11175.27418,1,voc,335257625,335258225,600,spec2/voc/Bl122_335257625.jpg,Bl122,0
9004.583241,9004.609241,1,voc,270137497,270138277,780,spec2/voc/Bl122_270137497.jpg,Bl122,0
5952.824256,5952.988256,1,voc,178584727,178589647,4920,spec2/voc/Bl122_178584727.jpg,Bl122,0
13586.308236,13586.312236,1,voc,407589247,407589367,120,spec2/voc/Bl122_407589247.jpg,Bl122,0
3855.326415,3855.444415,1,voc,115659792,115663332,3540,spec2/voc/Bl122_115659792.jpg,Bl122,0
14842.372682,14842.578682,1,voc,445271180,445277360,6180,spec2/voc/Bl122_445271180.jpg,Bl122,0
14806.019551,14806.048551,1,voc,444180586,444181456,870,spec2/voc/Bl122_444180586.jpg,Bl122,0
6058.269705,6058.292705,1,voc,181748091,181748781,690,spec2/voc/Bl122_181748091.jpg,Bl122,0
9050.119241,9050.149241,1,voc,271503577,271504477,900,spec2/voc/Bl122_271503577.jpg,Bl122,0
13605.897736,13605.900736,1,voc,408176932,408177022,90,spec2/voc/Bl122_408176932.jpg,Bl122,0
8026.442748,8026.531748,1,voc,240793282,240795952,2670,spec2/voc/Bl122_240793282.jpg,Bl122,0
5256.334475,5256.531475,1,voc,157690034,157695944,5910,spec2/voc/Bl122_157690034.jpg,Bl122,0
8017.535748,8017.553748,1,voc,240526072,240526612,540,spec2/voc/Bl122_240526072.jpg,Bl122,0
9076.086241,9076.261241,1,voc,272282587,272287837,5250,spec2/voc/Bl122_272282587.jpg,Bl122,0
6097.00515,6097.01615,1,voc,182910154,182910484,330,spec2/voc/Bl122_182910154.jpg,Bl122,0
6131.514293,6131.546293,1,voc,183945428,183946388,960,spec2/voc/Bl122_183945428.jpg,Bl122,0
7993.697748,7993.703748,1,voc,239810932,239811112,180,spec2/voc/Bl122_239810932.jpg,Bl122,0
8013.042748,8013.045748,1,voc,240391282,240391372,90,spec2/voc/Bl122_240391282.jpg,Bl122,0
7933.122748,7933.128748,1,voc,237993682,237993862,180,spec2/voc/Bl122_237993682.jpg,Bl122,0
11174.37118,11174.38018,1,voc,335231135,335231405,270,spec2/voc/Bl122_335231135.jpg,Bl122,0
10915.549807,10915.629807,1,voc,327466494,327468894,2400,spec2/voc/Bl122_327466494.jpg,Bl122,0
11033.344132,11033.446132,1,voc,331000323,331003383,3060,spec2/voc/Bl122_331000323.jpg,Bl122,0
14811.449551,14811.529551,1,voc,444343486,444345886,2400,spec2/voc/Bl122_444343486.jpg,Bl122,0
14818.160551,14818.328551,1,voc,444544816,444549856,5040,spec2/voc/Bl122_444544816.jpg,Bl122,0
3057.679192,3057.775192,1,voc,91730375,91733255,2880,spec2/voc/Bl122_91730375.jpg,Bl122,0
7857.190748,7857.203748,1,voc,235715722,235716112,390,spec2/voc/Bl122_235715722.jpg,Bl122,0
6189.241327,6189.280327,1,voc,185677239,185678409,1170,spec2/voc/Bl122_185677239.jpg,Bl122,0
7969.447748,7969.453748,1,voc,239083432,239083612,180,spec2/voc/Bl122_239083432.jpg,Bl122,0
7926.104748,7926.123748,1,voc,237783142,237783712,570,spec2/voc/Bl122_237783142.jpg,Bl122,0
9092.630241,9092.708241,1,voc,272778907,272781247,2340,spec2/voc/Bl122_272778907.jpg,Bl122,0
7972.100748,7972.123748,1,voc,239163022,239163712,690,spec2/voc/Bl122_239163022.jpg,Bl122,0
9092.129241,9092.282241,1,voc,272763877,272768467,4590,spec2/voc/Bl122_272763877.jpg,Bl122,0
12672.648513,12672.660513,1,voc,380179455,380179815,360,spec2/voc/Bl122_380179455.jpg,Bl122,0
13762.971895,13763.183895,1,voc,412889156,412895516,6360,spec2/voc/Bl122_412889156.jpg,Bl122,0
6169.741327,6169.745327,1,voc,185092239,185092359,120,spec2/voc/Bl122_185092239.jpg,Bl122,0
6013.036533,6013.194533,1,voc,180391095,180395835,4740,spec2/voc/Bl122_180391095.jpg,Bl122,0
6176.663327,6176.755327,1,voc,185299899,185302659,2760,spec2/voc/Bl122_185299899.jpg,Bl122,0
13212.891389,13212.906389,1,voc,396386741,396387191,450,spec2/voc/Bl122_396386741.jpg,Bl122,0
6124.562706,6124.568706,1,voc,183736881,183737061,180,spec2/voc/Bl122_183736881.jpg,Bl122,0
5967.699256,5967.701256,1,voc,179030977,179031037,60,spec2/voc/Bl122_179030977.jpg,Bl122,0
9003.858241,9003.868241,1,voc,270115747,270116047,300,spec2/voc/Bl122_270115747.jpg,Bl122,0
11132.429005,11132.498005,1,voc,333972870,333974940,2070,spec2/voc/Bl122_333972870.jpg,Bl122,0
5961.264256,5961.273256,1,voc,178837927,178838197,270,spec2/voc/Bl122_178837927.jpg,Bl122,0
6082.80115,6082.86115,1,voc,182484034,182485834,1800,spec2/voc/Bl122_182484034.jpg,Bl122,0
10939.582807,10939.588807,1,voc,328187484,328187664,180,spec2/voc/Bl122_328187484.jpg,Bl122,0
9096.127241,9096.131241,1,voc,272883817,272883937,120,spec2/voc/Bl122_272883817.jpg,Bl122,0
6047.8402,6047.8732,1,voc,181435206,181436196,990,spec2/voc/Bl122_181435206.jpg,Bl122,0
5973.421256,5973.436256,1,voc,179202637,179203087,450,spec2/voc/Bl122_179202637.jpg,Bl122,0
9043.673241,9043.678241,1,voc,271310197,271310347,150,spec2/voc/Bl122_271310197.jpg,Bl122,0
8915.898773,8915.915773,1,voc,267476963,267477473,510,spec2/voc/Bl122_267476963.jpg,Bl122,0
10954.024807,10954.066807,1,voc,328620744,328622004,1260,spec2/voc/Bl122_328620744.jpg,Bl122,0
10921.603807,10921.658807,1,voc,327648114,327649764,1650,spec2/voc/Bl122_327648114.jpg,Bl122,0
13818.874617,13818.876617,1,voc,414566238,414566298,60,spec2/voc/Bl122_414566238.jpg,Bl122,0
3818.780649,3818.787649,1,voc,114563419,114563629,210,spec2/voc/Bl122_114563419.jpg,Bl122,0
3885.963062,3886.104062,1,voc,116578891,116583121,4230,spec2/voc/Bl122_116578891.jpg,Bl122,0
10942.885807,10942.903807,1,voc,328286574,328287114,540,spec2/voc/Bl122_328286574.jpg,Bl122,0
8962.856712,8962.997712,1,voc,268885701,268889931,4230,spec2/voc/Bl122_268885701.jpg,Bl122,0
14841.905682,14841.910682,1,voc,445257170,445257320,150,spec2/voc/Bl122_445257170.jpg,Bl122,0
5950.315256,5950.341256,1,voc,178509457,178510237,780,spec2/voc/Bl122_178509457.jpg,Bl122,0
10939.509807,10939.534807,1,voc,328185294,328186044,750,spec2/voc/Bl122_328185294.jpg,Bl122,0
3798.925649,3799.068649,1,voc,113967769,113972059,4290,spec2/voc/Bl122_113967769.jpg,Bl122,0
7986.343748,7986.356748,1,voc,239590312,239590702,390,spec2/voc/Bl122_239590312.jpg,Bl122,0
5978.550256,5978.556256,1,voc,179356507,179356687,180,spec2/voc/Bl122_179356507.jpg,Bl122,0
9013.385241,9013.422241,1,voc,270401557,270402667,1110,spec2/voc/Bl122_270401557.jpg,Bl122,0
6077.248705,6077.297705,1,voc,182317461,182318931,1470,spec2/voc/Bl122_182317461.jpg,Bl122,0
14732.572703,14732.630703,1,voc,441977181,441978921,1740,spec2/voc/Bl122_441977181.jpg,Bl122,0
6067.548705,6067.704705,1,voc,182026461,182031141,4680,spec2/voc/Bl122_182026461.jpg,Bl122,0
14822.055551,14822.062551,1,voc,444661666,444661876,210,spec2/voc/Bl122_444661666.jpg,Bl122,0
9108.552935,9108.562935,1,voc,273256588,273256888,300,spec2/voc/Bl122_273256588.jpg,Bl122,0
9076.784241,9076.792241,1,voc,272303527,272303767,240,spec2/voc/Bl122_272303527.jpg,Bl122,0
6169.578327,6169.653327,1,voc,185087349,185089599,2250,spec2/voc/Bl122_185087349.jpg,Bl122,0
7911.698748,7911.703748,1,voc,237350962,237351112,150,spec2/voc/Bl122_237350962.jpg,Bl122,0
13207.805389,13207.822389,1,voc,396234161,396234671,510,spec2/voc/Bl122_396234161.jpg,Bl122,0
10931.091807,10931.100807,1,voc,327932754,327933024,270,spec2/voc/Bl122_327932754.jpg,Bl122,0
9152.064842,9152.075842,1,voc,274561945,274562275,330,spec2/voc/Bl122_274561945.jpg,Bl122,0
7974.333748,7974.336748,1,voc,239230012,239230102,90,spec2/voc/Bl122_239230012.jpg,Bl122,0
8919.165773,8919.193773,1,voc,267574973,267575813,840,spec2/voc/Bl122_267574973.jpg,Bl122,0
8004.393748,8004.433748,1,voc,240131812,240133012,1200,spec2/voc/Bl122_240131812.jpg,Bl122,0
7907.694748,7907.699748,1,voc,237230842,237230992,150,spec2/voc/Bl122_237230842.jpg,Bl122,0
11188.44918,11188.51918,1,voc,335653475,335655575,2100,spec2/voc/Bl122_335653475.jpg,Bl122,0
7845.283748,7845.347748,1,voc,235358512,235360432,1920,spec2/voc/Bl122_235358512.jpg,Bl122,0
9023.727241,9023.758241,1,voc,270711817,270712747,930,spec2/voc/Bl122_270711817.jpg,Bl122,0
5944.535256,5944.566256,1,voc,178336057,178336987,930,spec2/voc/Bl122_178336057.jpg,Bl122,0
6205.113327,6205.224327,1,voc,186153399,186156729,3330,spec2/voc/Bl122_186153399.jpg,Bl122,0
5970.634256,5970.664256,1,voc,179119027,179119927,900,spec2/voc/Bl122_179119027.jpg,Bl122,0
7879.277748,7879.281748,1,voc,236378332,236378452,120,spec2/voc/Bl122_236378332.jpg,Bl122,0
10925.633807,10925.658807,1,voc,327769014,327769764,750,spec2/voc/Bl122_327769014.jpg,Bl122,0
5987.232256,5987.422256,1,voc,179616967,179622667,5700,spec2/voc/Bl122_179616967.jpg,Bl122,0
6090.15415,6090.16615,1,voc,182704624,182704984,360,spec2/voc/Bl122_182704624.jpg,Bl122,0
11148.43518,11148.44218,1,voc,334453055,334453265,210,spec2/voc/Bl122_334453055.jpg,Bl122,0
7976.522748,7976.529748,1,voc,239295682,239295892,210,spec2/voc/Bl122_239295682.jpg,Bl122,0
8913.190773,8913.217773,1,voc,267395723,267396533,810,spec2/voc/Bl122_267395723.jpg,Bl122,0
13946.109911,13946.230911,1,voc,418383297,418386927,3630,spec2/voc/Bl122_418383297.jpg,Bl122,0
14844.071682,14844.252682,1,voc,445322150,445327580,5430,spec2/voc/Bl122_445322150.jpg,Bl122,0
8964.346712,8964.472712,1,voc,268930401,268934181,3780,spec2/voc/Bl122_268930401.jpg,Bl122,0
7919.877748,7919.888748,1,voc,237596332,237596662,330,spec2/voc/Bl122_237596332.jpg,Bl122,0
7865.552748,7865.583748,1,voc,235966582,235967512,930,spec2/voc/Bl122_235966582.jpg,Bl122,0
14330.677456,14330.682456,1,voc,429920323,429920473,150,spec2/voc/Bl122_429920323.jpg,Bl122,0
7871.931748,7872.014748,1,voc,236157952,236160442,2490,spec2/voc/Bl122_236157952.jpg,Bl122,0
10885.647162,10886.062162,1,voc,326569414,326581864,12450,spec2/voc/Bl122_326569414.jpg,Bl122,0
10959.336807,10959.379807,1,voc,328780104,328781394,1290,spec2/voc/Bl122_328780104.jpg,Bl122,0
11898.461298,11898.465298,1,voc,356953838,356953958,120,spec2/voc/Bl122_356953838.jpg,Bl122,0
10963.985807,10963.996807,1,voc,328919574,328919904,330,spec2/voc/Bl122_328919574.jpg,Bl122,0
9091.204241,9091.388241,1,voc,272736127,272741647,5520,spec2/voc/Bl122_272736127.jpg,Bl122,0
7876.021748,7876.034748,1,voc,236280652,236281042,390,spec2/voc/Bl122_236280652.jpg,Bl122,0
3851.002415,3851.013415,1,voc,115530072,115530402,330,spec2/voc/Bl122_115530072.jpg,Bl122,0
6087.58115,6087.58815,1,voc,182627434,182627644,210,spec2/voc/Bl122_182627434.jpg,Bl122,0
8966.620712,8966.670712,1,voc,268998621,269000121,1500,spec2/voc/Bl122_268998621.jpg,Bl122,0
6148.630349,6148.667349,1,voc,184458910,184460020,1110,spec2/voc/Bl122_184458910.jpg,Bl122,0
13170.121701,13170.123701,1,voc,395103651,395103711,60,spec2/voc/Bl122_395103651.jpg,Bl122,0
9004.613241,9004.616241,1,voc,270138397,270138487,90,spec2/voc/Bl122_270138397.jpg,Bl122,0
14795.496551,14795.517551,1,voc,443864896,443865526,630,spec2/voc/Bl122_443864896.jpg,Bl122,0
6032.437533,6032.442533,1,voc,180973125,180973275,150,spec2/voc/Bl122_180973125.jpg,Bl122,0
8015.219748,8015.226748,1,voc,240456592,240456802,210,spec2/voc/Bl122_240456592.jpg,Bl122,0
9063.428241,9063.471241,1,voc,271902847,271904137,1290,spec2/voc/Bl122_271902847.jpg,Bl122,0
3839.621415,3839.650415,1,voc,115188642,115189512,870,spec2/voc/Bl122_115188642.jpg,Bl122,0
3811.227649,3811.242649,1,voc,114336829,114337279,450,spec2/voc/Bl122_114336829.jpg,Bl122,0
13826.65522,13826.65922,1,voc,414799656,414799776,120,spec2/voc/Bl122_414799656.jpg,Bl122,0
10939.665807,10939.667807,1,voc,328189974,328190034,60,spec2/voc/Bl122_328189974.jpg,Bl122,0
13172.332701,13172.345701,1,voc,395169981,395170371,390,spec2/voc/Bl122_395169981.jpg,Bl122,0
13639.018962,13639.349962,1,voc,409170568,409180498,9930,spec2/voc/Bl122_409170568.jpg,Bl122,0
9064.554241,9064.559241,1,voc,271936627,271936777,150,spec2/voc/Bl122_271936627.jpg,Bl122,0
6017.234533,6017.389533,1,voc,180517035,180521685,4650,spec2/voc/Bl122_180517035.jpg,Bl122,0
13823.69822,13823.71722,1,voc,414710946,414711516,570,spec2/voc/Bl122_414710946.jpg,Bl122,0
6012.345533,6012.486533,1,voc,180370365,180374595,4230,spec2/voc/Bl122_180370365.jpg,Bl122,0
8365.212015,8365.242015,1,voc,250956360,250957260,900,spec2/voc/Bl122_250956360.jpg,Bl122,0
6138.683293,6138.687293,1,voc,184160498,184160618,120,spec2/voc/Bl122_184160498.jpg,Bl122,0
8952.432967,8952.438967,1,voc,268572989,268573169,180,spec2/voc/Bl122_268572989.jpg,Bl122,0
8020.083748,8020.093748,1,voc,240602512,240602812,300,spec2/voc/Bl122_240602512.jpg,Bl122,0
6026.063533,6026.082533,1,voc,180781905,180782475,570,spec2/voc/Bl122_180781905.jpg,Bl122,0
5994.089256,5994.144256,1,voc,179822677,179824327,1650,spec2/voc/Bl122_179822677.jpg,Bl122,0
10875.383466,10875.447466,1,voc,326261503,326263423,1920,spec2/voc/Bl122_326261503.jpg,Bl122,0
7973.830748,7973.858748,1,voc,239214922,239215762,840,spec2/voc/Bl122_239214922.jpg,Bl122,0
12642.750333,12642.905333,1,voc,379282509,379287159,4650,spec2/voc/Bl122_379282509.jpg,Bl122,0
13169.986701,13169.999701,1,voc,395099601,395099991,390,spec2/voc/Bl122_395099601.jpg,Bl122,0
9026.083241,9026.090241,1,voc,270782497,270782707,210,spec2/voc/Bl122_270782497.jpg,Bl122,0
3814.650649,3814.778649,1,voc,114439519,114443359,3840,spec2/voc/Bl122_114439519.jpg,Bl122,0
11167.22518,11167.23918,1,voc,335016755,335017175,420,spec2/voc/Bl122_335016755.jpg,Bl122,0
11851.69973,11851.85973,1,voc,355550991,355555791,4800,spec2/voc/Bl122_355550991.jpg,Bl122,0
14004.345779,14004.348779,1,voc,420130373,420130463,90,spec2/voc/Bl122_420130373.jpg,Bl122,0
6188.729327,6188.775327,1,voc,185661879,185663259,1380,spec2/voc/Bl122_185661879.jpg,Bl122,0
9093.363241,9093.481241,1,voc,272800897,272804437,3540,spec2/voc/Bl122_272800897.jpg,Bl122,0
12640.571849,12640.645849,1,voc,379217155,379219375,2220,spec2/voc/Bl122_379217155.jpg,Bl122,0
8201.844005,8201.891005,1,voc,246055320,246056730,1410,spec2/voc/Bl122_246055320.jpg,Bl122,0
3864.461367,3864.471367,1,voc,115933841,115934141,300,spec2/voc/Bl122_115933841.jpg,Bl122,0
14838.225682,14838.231682,1,voc,445146770,445146950,180,spec2/voc/Bl122_445146770.jpg,Bl122,0
3865.165367,3865.170367,1,voc,115954961,115955111,150,spec2/voc/Bl122_115954961.jpg,Bl122,0
6050.3142,6050.3372,1,voc,181509426,181510116,690,spec2/voc/Bl122_181509426.jpg,Bl122,0
6042.4332,6042.4742,1,voc,181272996,181274226,1230,spec2/voc/Bl122_181272996.jpg,Bl122,0
14816.591551,14816.597551,1,voc,444497746,444497926,180,spec2/voc/Bl122_444497746.jpg,Bl122,0
11167.98118,11168.00518,1,voc,335039435,335040155,720,spec2/voc/Bl122_335039435.jpg,Bl122,0
7986.371748,7986.377748,1,voc,239591152,239591332,180,spec2/voc/Bl122_239591152.jpg,Bl122,0
11175.31118,11175.32318,1,voc,335259335,335259695,360,spec2/voc/Bl122_335259335.jpg,Bl122,0
7885.869748,7885.877748,1,voc,236576092,236576332,240,spec2/voc/Bl122_236576092.jpg,Bl122,0
6194.522327,6194.531327,1,voc,185835669,185835939,270,spec2/voc/Bl122_185835669.jpg,Bl122,0
6123.926706,6124.001706,1,voc,183717801,183720051,2250,spec2/voc/Bl122_183717801.jpg,Bl122,0
6118.427706,6118.433706,1,voc,183552831,183553011,180,spec2/voc/Bl122_183552831.jpg,Bl122,0
3896.283652,3896.356652,1,voc,116888509,116890699,2190,spec2/voc/Bl122_116888509.jpg,Bl122,0
8916.660773,8916.681773,1,voc,267499823,267500453,630,spec2/voc/Bl122_267499823.jpg,Bl122,0
13541.822816,13541.841816,1,voc,406254684,406255254,570,spec2/voc/Bl122_406254684.jpg,Bl122,0
12640.377849,12640.484849,1,voc,379211335,379214545,3210,spec2/voc/Bl122_379211335.jpg,Bl122,0
14841.649682,14841.720682,1,voc,445249490,445251620,2130,spec2/voc/Bl122_445249490.jpg,Bl122,0
13948.986911,13948.990911,1,voc,418469607,418469727,120,spec2/voc/Bl122_418469607.jpg,Bl122,0
8965.420712,8965.511712,1,voc,268962621,268965351,2730,spec2/voc/Bl122_268962621.jpg,Bl122,0
14805.763551,14805.796551,1,voc,444172906,444173896,990,spec2/voc/Bl122_444172906.jpg,Bl122,0
7912.275748,7912.330748,1,voc,237368272,237369922,1650,spec2/voc/Bl122_237368272.jpg,Bl122,0
5948.741256,5948.773256,1,voc,178462237,178463197,960,spec2/voc/Bl122_178462237.jpg,Bl122,0
3862.014367,3862.052367,1,voc,115860431,115861571,1140,spec2/voc/Bl122_115860431.jpg,Bl122,0
6060.701705,6060.713705,1,voc,181821051,181821411,360,spec2/voc/Bl122_181821051.jpg,Bl122,0
6119.845706,6120.082706,1,voc,183595371,183602481,7110,spec2/voc/Bl122_183595371.jpg,Bl122,0
3806.949649,3806.967649,1,voc,114208489,114209029,540,spec2/voc/Bl122_114208489.jpg,Bl122,0
8924.924773,8925.328773,1,voc,267747743,267759863,12120,spec2/voc/Bl122_267747743.jpg,Bl122,0
10945.625807,10945.665807,1,voc,328368774,328369974,1200,spec2/voc/Bl122_328368774.jpg,Bl122,0
13723.0849,13723.1169,1,voc,411692547,411693507,960,spec2/voc/Bl122_411692547.jpg,Bl122,0
7833.283748,7833.366748,1,voc,234998512,235001002,2490,spec2/voc/Bl122_234998512.jpg,Bl122,0
7901.843481,7901.918481,1,voc,237055304,237057554,2250,spec2/voc/Bl122_237055304.jpg,Bl122,0
5947.060256,5947.084256,1,voc,178411807,178412527,720,spec2/voc/Bl122_178411807.jpg,Bl122,0
13601.083736,13601.138736,1,voc,408032512,408034162,1650,spec2/voc/Bl122_408032512.jpg,Bl122,0
3821.123649,3821.220649,1,voc,114633709,114636619,2910,spec2/voc/Bl122_114633709.jpg,Bl122,0
3810.144649,3810.154649,1,voc,114304339,114304639,300,spec2/voc/Bl122_114304339.jpg,Bl122,0
11186.61418,11186.62718,1,voc,335598425,335598815,390,spec2/voc/Bl122_335598425.jpg,Bl122,0
10937.519807,10937.533807,1,voc,328125594,328126014,420,spec2/voc/Bl122_328125594.jpg,Bl122,0
5979.994256,5980.035256,1,voc,179399827,179401057,1230,spec2/voc/Bl122_179399827.jpg,Bl122,0
13808.925653,13809.015653,1,voc,414267769,414270469,2700,spec2/voc/Bl122_414267769.jpg,Bl122,0
9079.465241,9079.474241,1,voc,272383957,272384227,270,spec2/voc/Bl122_272383957.jpg,Bl122,0
10842.205842,10842.227842,1,voc,325266175,325266835,660,spec2/voc/Bl122_325266175.jpg,Bl122,0
7869.186748,7869.190748,1,voc,236075602,236075722,120,spec2/voc/Bl122_236075602.jpg,Bl122,0
11186.90318,11186.91618,1,voc,335607095,335607485,390,spec2/voc/Bl122_335607095.jpg,Bl122,0
6197.255327,6197.577327,1,voc,185917659,185927319,9660,spec2/voc/Bl122_185917659.jpg,Bl122,0
7844.173748,7844.210748,1,voc,235325212,235326322,1110,spec2/voc/Bl122_235325212.jpg,Bl122,0
13945.805911,13945.812911,1,voc,418374177,418374387,210,spec2/voc/Bl122_418374177.jpg,Bl122,0
3817.912649,3817.918649,1,voc,114537379,114537559,180,spec2/voc/Bl122_114537379.jpg,Bl122,0
13938.6889,13938.7629,1,voc,418160667,418162887,2220,spec2/voc/Bl122_418160667.jpg,Bl122,0
8997.368241,8997.394241,1,voc,269921047,269921827,780,spec2/voc/Bl122_269921047.jpg,Bl122,0
9053.826241,9054.139241,1,voc,271614787,271624177,9390,spec2/voc/Bl122_271614787.jpg,Bl122,0
14811.666551,14811.922551,1,voc,444349996,444357676,7680,spec2/voc/Bl122_444349996.jpg,Bl122,0
12598.379308,12598.382308,1,voc,377951379,377951469,90,spec2/voc/Bl122_377951379.jpg,Bl122,0
11211.416894,11211.423894,1,voc,336342506,336342716,210,spec2/voc/Bl122_336342506.jpg,Bl122,0
8993.696241,8993.703241,1,voc,269810887,269811097,210,spec2/voc/Bl122_269810887.jpg,Bl122,0
6027.192533,6027.234533,1,voc,180815775,180817035,1260,spec2/voc/Bl122_180815775.jpg,Bl122,0
9070.161241,9070.286241,1,voc,272104837,272108587,3750,spec2/voc/Bl122_272104837.jpg,Bl122,0
13966.759352,13966.913352,1,voc,419002780,419007400,4620,spec2/voc/Bl122_419002780.jpg,Bl122,0
11130.963005,11131.163005,1,voc,333928890,333934890,6000,spec2/voc/Bl122_333928890.jpg,Bl122,0
11130.954005,11130.961005,1,voc,333928620,333928830,210,spec2/voc/Bl122_333928620.jpg,Bl122,0
9033.310241,9033.334241,1,voc,270999307,271000027,720,spec2/voc/Bl122_270999307.jpg,Bl122,0
7990.335748,7990.342748,1,voc,239710072,239710282,210,spec2/voc/Bl122_239710072.jpg,Bl122,0
5982.379256,5982.681256,1,voc,179471377,179480437,9060,spec2/voc/Bl122_179471377.jpg,Bl122,0
6173.996327,6174.033327,1,voc,185219889,185220999,1110,spec2/voc/Bl122_185219889.jpg,Bl122,0
7860.773748,7860.793748,1,voc,235823212,235823812,600,spec2/voc/Bl122_235823212.jpg,Bl122,0
6222.136295,6222.157295,1,voc,186664088,186664718,630,spec2/voc/Bl122_186664088.jpg,Bl122,0
10917.198807,10917.313807,1,voc,327515964,327519414,3450,spec2/voc/Bl122_327515964.jpg,Bl122,0
9128.322981,9128.326981,1,voc,273849689,273849809,120,spec2/voc/Bl122_273849689.jpg,Bl122,0
9027.759241,9027.816241,1,voc,270832777,270834487,1710,spec2/voc/Bl122_270832777.jpg,Bl122,0
11174.68318,11174.90018,1,voc,335240495,335247005,6510,spec2/voc/Bl122_335240495.jpg,Bl122,0
3840.938415,3841.003415,1,voc,115228152,115230102,1950,spec2/voc/Bl122_115228152.jpg,Bl122,0
10932.071807,10932.100807,1,voc,327962154,327963024,870,spec2/voc/Bl122_327962154.jpg,Bl122,0
6141.303349,6141.372349,1,voc,184239100,184241170,2070,spec2/voc/Bl122_184239100.jpg,Bl122,0
11167.05518,11167.12318,1,voc,335011655,335013695,2040,spec2/voc/Bl122_335011655.jpg,Bl122,0
9036.540241,9036.545241,1,voc,271096207,271096357,150,spec2/voc/Bl122_271096207.jpg,Bl122,0
6224.664295,6224.720295,1,voc,186739928,186741608,1680,spec2/voc/Bl122_186739928.jpg,Bl122,0
13817.441617,13817.445617,1,voc,414523248,414523368,120,spec2/voc/Bl122_414523248.jpg,Bl122,0
14321.812978,14321.816978,1,voc,429654389,429654509,120,spec2/voc/Bl122_429654389.jpg,Bl122,0
14801.989551,14802.009551,1,voc,444059686,444060286,600,spec2/voc/Bl122_444059686.jpg,Bl122,0
10917.939807,10917.961807,1,voc,327538194,327538854,660,spec2/voc/Bl122_327538194.jpg,Bl122,0
3803.105649,3803.171649,1,voc,114093169,114095149,1980,spec2/voc/Bl122_114093169.jpg,Bl122,0
7908.998748,7909.003748,1,voc,237269962,237270112,150,spec2/voc/Bl122_237269962.jpg,Bl122,0
11189.39018,11189.41918,1,voc,335681705,335682575,870,spec2/voc/Bl122_335681705.jpg,Bl122,0
7820.822748,7820.830748,1,voc,234624682,234624922,240,spec2/voc/Bl122_234624682.jpg,Bl122,0
11193.45618,11193.56018,1,voc,335803685,335806805,3120,spec2/voc/Bl122_335803685.jpg,Bl122,0
11130.300005,11130.324005,1,voc,333909000,333909720,720,spec2/voc/Bl122_333909000.jpg,Bl122,0
10930.440807,10930.449807,1,voc,327913224,327913494,270,spec2/voc/Bl122_327913224.jpg,Bl122,0
5972.036256,5972.039256,1,voc,179161087,179161177,90,spec2/voc/Bl122_179161087.jpg,Bl122,0
9141.847757,9142.062757,1,voc,274255432,274261882,6450,spec2/voc/Bl122_274255432.jpg,Bl122,0
13723.1419,13723.1969,1,voc,411694257,411695907,1650,spec2/voc/Bl122_411694257.jpg,Bl122,0
